"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:39:00,""Putin is destroying our people's homes and lives in Syria";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:41:00,""ground troops to fight under the US Coalition against IS and ignoring Assad militias";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:41:00,""RT @YousefNat: #ـJaish_Althiwar and YPG is attacking the Free Syrian army positions in the northern countryside of Aleppo now , Minagh airb…""";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:42:00,KSA soldiers who couldn't do anything in front of Houthi junkies with half a Kg of Qat in their mouth want to fight IS on the ground. Right.";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:43:00,""@WeaboIsNEET It's PR, ground operations aren't for now.""";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:45:00,""Hey, let's all take a moment and remember Zinki &amp"; the other rats groups statements;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:49:00,""You can be a 1000% sure, if tomorrow KSA/Gulf ground troops are sent to fight, everyone here is able to tell which groups will help them.""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T21:49:00,""FSA down..";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:50:00,Still waiting to confirm those rumors that YPG/JayshThuwar have launched an assault on FSA in Azaz corridor.";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-05T21:50:00,""RT @ryanmofarrell: US concessions to Russia &amp";" Assad """"deepen opposition’s suspicion that they are heading to a surrender"""" at #Geneva https:/…""";;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:52:00,""@RamiAlLolah If this is true, you can make your 4 Takbirat on the Syrian 'Revolution'""";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:56:00,""@Drbakkar """"السيد"""" كيري؟؟؟ سيدك أنت و سيد أمثالك من المتخاذلين""";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T21:59:00,""Italian student Giulio Regeni was arrested by the Egyptian authorities and tortured to death for 2 days. #Egypt #Sisi #Italia (Reuters)""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T22:04:00,""RT @BrunFree: بعد السعودية و البحرين، ربما السودان ؟ ";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T22:21:00,""#Bahrain now denies the news they are ready to send ground troops to #Syria along side #Saudi forces to fight #ISIS""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T22:33:00,""WOHA!!!!! #BreakingNews #UK Special Forces blown up in #ISIS ambush in #Iraq https://t.co/sNfIR8DxBd""";;;;;
"War BreakingNews,warrnews,we provide fresh news from every battlefield,world,6894,6117,2016-02-05T22:44:00,""Rebels shell army positions in Kassr Al Sakr with heavy artillery";;;;;
"War BreakingNews,warrnews,we provide fresh news from every battlefield,world,6894,6117,2016-02-05T22:45:00,""#BreakingNews #UK Special Forces blown up in #ISIS ambush in #Iraq. https://t.co/DR6HXxMxK3""";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-05T22:53:00,""@Le_Consultant_ Ca n'a jamais été un trait du néo-colonialisme. Déjà au début des années 1900, ils voulaient """"pacifier"""" le Maroc.""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:05:00,@3lamohammd مواهههههههههههههه";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:06:00,""RT @3lamohammd: #تكريت";;;;;
"War BreakingNews,warrnews,we provide fresh news from every battlefield,world,6894,6117,2016-02-05T23:08:00,""RT @DorarShami: The Full story of north Aleppo battles and how Iran militias reached Nubul?";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:10:00,""@biblio_phile__ lol if Panda were like that, They would have kill every human on the earth.""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:12:00,الشيخ أبو كيري الأمريكي: أشهد أن لا إله إلا الله وأن محمداً رسول الله وأن خامنئي ولي الله.. https://t.co/coidePVVzo";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:18:00,@RomainCaillet ahhahahahahhaha";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:20:00,@Bmurr1001 Is that what the little peanut in your head concluded?";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:23:00,@3lamohammd3 سنأكل خريتان..";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:29:00,""موسى هدى أعصابك الله يخليك.. لعما 100 راحوا ومارجعوا.. صاروا يقصفوا ركبي قصف يا زلمة.. #سوريا https://t.co/qbtRaRomTR""";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-05T23:32:00,""بعد ريتان..";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:47:00,Apocalypse now";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:51:00,""Follow my comrade";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:53:00,@Arab_parachute welcome back";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:53:00,@Uncle_SamCoco Up";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:54:00,""RT @nytimesworld: Russian bombardment, Syrian advances cut off rebel-held city of Aleppo. https://t.co/qSlul6Of2u https://t.co/YGiZxtI7yO""";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-05T23:57:00,""Nearly 200 images released by US military depict Bush-era detainee abuse";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-06T00:00:00,@1OeufQuiParle la guérilla oui par contre les tranchées sa dépend de la situation";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-06T00:04:00,""@1OeufQuiParle """"sans trop de moyen"""" à voir, pour les hommes dans les tranchées ça devait être terrible  (à cause de l'artillerie )""";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-06T00:04:00,@1OeufQuiParle mais sa limite les pertes on est d'accord";;;;;
"Bill KillCoconut,Uncle_SamCoco,""Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA"",United States,1187,2135,2016-02-06T00:14:00,""Will they investigates about other victims of Sisi tyranny policy ? What about civilian killed in Sinai ?";;;;;
"Rami,RamiAlLolah,""Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content."",Read my blog,28492,16754,2016-02-06T00:21:00,""The despicable #USA media: https://t.co/75fez3CSr8";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-06T00:52:00,""Jaysh Alloush statement confirm determination to fight """"Khawarij"""". Opening front on regime to help N-Aleppo? Naah.";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-06T01:35:00,""@leithfadel Pfft. Amateurs. In Morocco we've got the same, but it says """"Abidas"""".""";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:42:00,""RT @RamiAlLolah: WOHA!!!!! #BreakingNews #UK Special Forces blown up in #ISIS ambush in #Iraq https://t.co/sNfIR8DxBd""";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:43:00,""RT @RamiAlLolah: #BreakingNews #Bahrain ready to send ground troops to #Syria along side #Saudi forces to fight #ISIS..""";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:45:00,""RT @mustafaklash46: #BREAKING! Sahwat Jaish Al """"Islam"""" seeks to unite against Bas...Khawarij!";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:45:00,""RT @mustafaklash46: = with him &amp"; with USA.;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:54:00,""RT @Pachaconsumer: They see me rolling, they hatin' https://t.co/wcWUq7wZCB""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:55:00,""RT @mustafaklash46: Reminder about the so called """"Islamic Army"""" (Jaish Al Islam): Their previous apostate leader Alloush said this = https:…""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:55:00,""RT @Pachaconsumer: 1. Sahwat be like """"They let us down! And left us!"""" ";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:55:00,RT @Pachaconsumer: 2. (...)  was a charity center. And that the money Tawagheet gave that killed Arab Springs will be giving to you to libe…";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:55:00,""RT @Pachaconsumer: And people are starting to wake up everywhere, and wherever you find oppression you fins support for IS https://t.co/4iN…""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:56:00,""RT @Pachaconsumer: 1. If you want to understand the danger of the Islamic State, look at it's enemies.""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:56:00,RT @Pachaconsumer: 2. Never in history have so many enemies united against one common enemy.";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:56:00,""RT @Pachaconsumer: Why Attacking IS Won’t Make Americans Safer";;;;;
"Abu_Azzam25,Abu_Azzzam25,,,34,159,2016-02-06T01:56:00,""RT @striv3r_: Report: The number of jihadists has doubled in #Libya, but declines in #Syria and #Iraq. ";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:56:00,""RT @Pachaconsumer: 1. Sahwat spent three months battling IS in #Aleppo with the support of #US planes to create a """"Safe zone"""" (...)""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T01:56:00,RT @Pachaconsumer: 2. (...) And now they are demanding the Islamic State to intervene and secure their villages .....";;;;;
"Maghrebi,MaghrebiQM,""A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements."",,2021,507,2016-02-06T02:01:00,""@wheelertweets @twitter What a shame, we could have known more about what he's talking about !!!""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:02:00,""RT @mustafaklash46: = """"we will let the Syrian people chose whatever state they want""""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:07:00,""RT @mustafaklash46: = while being interviewed by """"SRN"""" he was asked this [picture].";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:08:00,""RT @mustafaklash46: = of the Syrian people (Sunnis, Drozes, Nusayria, atheists, people of the book). If we differ on certain things, we wil…""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:12:00,""RT @mustafaklash46: = force the Syrian people.""""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:23:00,""RT @mustafaklash46: = """"every individual has the right to chose what they think best fits their principles""""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:23:00,RT @mustafaklash46: = option that is in the interest of the Syrian people &amp"; we hope to see the creation of a regime that guarantees the rig…;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:24:00,""RT @Arab_parachute: Special winter deal for the FSA:";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:24:00,""RT @Arab_parachute: No one has been more humiliated than the FSA and its supporters, they have been ditched on the side of the road like a …""";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:24:00,""RT @mustafaklash46: = [End quote].";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:25:00,RT @IraqSurveys: SAHWA LEADER HAMID AL KHAYIS says he wants iran to supply him with chemical warheads to drop on Sunni cities  https://t.co…";;;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:39:00,""RT @mustafaklash46: = to fight Daesh as they transgressed against out people &amp";" religion (democracy)""""";;;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:39:00,""RT @mustafaklash46: = he meant";" """"Daesh, regime, Russia &amp";" Iran are all different faces of the same coin as they are all fighting....against …""";;;
"hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,""28th Street, Qamar Precint"",276,442,2016-02-06T02:40:00,""RT @mustafaklash46: = &amp"; THEIR DEMANDS! [End quote].;;;;
"General,ismailmahsud,""Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2"",S.Wazirstan|Mahsud not a Wazir,377,758,2016-02-06T02:54:00,""#Aleppo : A test for all so called proxy rebels. They'll realise now how terrible mistakes we made upon Saudi Usa Qatar hypocrites. Hv fun""";;;;;
Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T03:25:00,Aid 'piling up in Damascus warehouses' as besieged Syrians starve https://t.co/h7ijhKrtcM via @MiddleEastEye;;;;;
Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,166,129,2016-02-06T03:26:00,RT @QuietBint: Ponder 💯 https://t.co/2j5CnXf22i;;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T05:07:00,""You want to insult yourself as a cricketer? Apply for IPL. #IPLAuction""";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:15:00,""@the_muwahhid @ansariyya when they used to pay us, I mean Ottomons.""";;;;;
Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:17:00,@the_muwahhid Hasn't the narration been proved as weak by Sulayman Ibn Nāsir Al Alwaan?;;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:17:00,""#youtube Shaykh Hamza Yusuf condemns Pakistan's decision to declare Ahmadiyya non-Muslims https://t.co/kfVpK7yuis""";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:19:00,""@ibneaadam_ lol haha, they have even insulted Hashim Amla and hindhus are worse kufaar than Christians :p""";;;;;
Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:19:00,He should become a Qadiani then.;;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:22:00,""Some people were sincere, they've been decieved by people like Hamza Yousuf, the adviser of Bush. But its your fault not to search the truth""";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:23:00,""@ibneaadam_ no there is difference, Quran often refers to Christians and Jews as people of book and to Hindus as mushrik.""";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:25:00,""@ibneaadam_ The kufr of polytheists is more severe than Jews and kufr of Jews is more severe than Christians,""";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:25:00,""""""Radical"""" is a term used by enemies of Islam against muslims who";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:26:00,""They can't tolerate this part of Islam as it makes Islam";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:27:00,""but if they do it by mentioning the names, it'd enrage even those";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:28:00,""This is a great conspiracy to part";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:28:00,""this is the same";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:30:00,""the term """"Wahabi"""" is getting older now &amp"; this;;;;
Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:30:00,further more, most of those who";;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:31:00,""&amp"; in fact, many of them have now become tools of;;;;
Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:34:00,@the_muwahhid they have explained well how its weak &amp; why Albani called it authentic though. Yes madkhalis misuse even Ibn Taymiyyah;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:36:00,""Russians are bombing our homes in as-Sham, Assad army,";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:36:00,""and here you have Khadmi Harmain and Bahrain";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:37:00,""Even if you're opposed to Islamic State and";;;;;
"Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2016-02-06T06:37:00,""Who's driven half the Syrians out of their homes?";;;;;
